,NADH,cell_index,celltype,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,Label_Count,Group
369,neurons-032,67,cyto,277.2,277.9236,2535.086,77.81916,0.9830788,98.2,147.66,1856.876,89.9664,10.033606,1.057086,0.730931073,778.930278,317.1574883,94.50767165,13.77316642,190.8274635,2.114141058,0.089465435,20.90932806,7.578967443,147.0437915,1.735050054,1.735048443,0.087268974,0.050038422,65.9547625,12.97535897,5,5,QC
378,neurons-032,81,cell,294,257.9923846,2539.930769,69.02242308,0.916679462,113.3846154,154.2872308,1734.086923,87.08241538,12.91758462,1.097025385,0.720541695,963.2772771,357.8566654,31.73851498,87.70319492,217.5582915,2.469242034,0.095859114,14.06851367,26.07752543,107.0220539,1.076691078,1.076691078,0.103793522,0.037269798,135.4214137,38.52853264,13,12,QC
388,neurons-032,81,cyto,297.9166667,263.5570833,2570.334167,69.31541667,0.902876083,112.75,148.3054167,1717.168333,87.15161667,12.84838333,1.115610333,0.724653865,970.5900854,349.2361445,29.68764155,89.17374704,196.2785906,2.331094488,0.085569988,14.49843252,15.31024731,91.84542665,1.093954819,1.093954819,0.082789269,0.035714147,138.7362029,23.78021801,12,12,QC
398,neurons-032,94,cell,288.2282609,259.783837,2420.207283,73.1896337,1.021037554,138.8586957,152.7270141,1743.278152,86.47306848,13.52693152,1.087897967,0.685513,832.9482768,367.974774,54.67367795,96.39625802,322.0453777,3.548815249,0.103057665,74.70948592,22.13798235,114.5531733,0.973004693,0.973004693,0.106859481,0.101159807,116.3624848,39.37490357,92,92,QC
408,neurons-032,94,cyto,288.2282609,259.783837,2420.207283,73.1896337,1.021037554,138.8586957,152.7270141,1743.278152,86.47306848,13.52693152,1.087897967,0.685513,832.9482768,367.974774,54.67367795,96.39625802,322.0453777,3.548815249,0.103057665,74.70948592,22.13798235,114.5531733,0.973004693,0.973004693,0.106859481,0.101159807,116.3624848,39.37490357,92,92,QC
340,neurons-031,118,cell,298.6626506,294.4405663,2480.829277,73.65561928,0.982347675,182.9036145,168.2193253,1702.34,85.17246386,14.82753614,1.047289072,0.647124566,864.4267996,397.3885474,98.08561182,55.12018503,287.9565827,3.176522544,0.085970752,153.3161578,17.73352413,148.4352781,1.914845528,1.914845528,0.119501031,0.145282678,92.3306426,55.23388905,83,83,QC
427,neurons-031,118,cyto,298.6626506,294.4405663,2480.829277,73.65561928,0.982347675,182.9036145,168.2193253,1702.34,85.17246386,14.82753614,1.047289072,0.647124566,864.4267996,397.3885474,98.08561182,55.12018503,287.9565827,3.176522544,0.085970752,153.3161578,17.73352413,148.4352781,1.914845528,1.914845528,0.119501031,0.145282678,92.3306426,55.23388905,83,83,QC
519,neurons-031,137,cell,327.0833333,300.0584643,2464.783095,73.90013452,0.966106583,142.9761905,176.4804524,1681.74119,85.48619524,14.51380476,1.027701583,0.69091809,857.7388191,394.5446703,99.3488691,59.58315867,328.486056,3.522342683,0.100645522,50.76356159,18.19773514,82.41235004,1.367144905,1.367144905,0.100922053,0.083286945,86.05924546,33.83067228,84,82,QC
613,neurons-031,137,cyto,330.1097561,300.0446829,2470.634878,73.94105976,0.963927232,143.8780488,176.5435366,1682.354024,85.43271829,14.56728171,1.025007598,0.691738591,858.371663,395.4662468,98.60959387,60.06483564,327.9963466,3.547088788,0.100840851,51.02925577,18.40052292,83.18628301,1.335033036,1.335033036,0.100546895,0.084049487,86.4292169,33.59397632,82,82,QC
712,neurons-031,157,cell,351.6870229,290.1344962,2441.542977,73.39328321,0.969850611,218.4503817,178.8363893,1701.238473,83.95317176,16.04682824,1.14669216,0.626229037,854.5380243,423.0226848,98.53723107,69.13708455,328.1702793,3.803586713,0.1053679,109.3468169,12.12315007,73.35899014,1.239924286,1.239924286,0.129368706,0.098949732,92.54993683,25.87880109,131,130,QC
812,neurons-031,157,cyto,352.3153846,289.7142846,2437.381308,73.35208769,0.971597223,216.3923077,178.8655769,1702.039231,83.95786308,16.04213692,1.144172023,0.628298931,854.1473294,423.1081162,98.65459553,69.23640104,325.9511333,3.788849651,0.103854348,107.1925382,12.16542682,73.06578414,1.243553254,1.243553254,0.126599992,0.096443424,92.79945463,25.960362,130,130,QC
912,neurons-031,177,cell,399.7373737,276.1329091,2519.955152,75.48928586,1.009307616,291.989899,174.8388485,1713.049596,84.99470707,15.00529293,1.062624848,0.639502602,826.0808329,405.3313182,144.5341274,96.13163094,236.4703546,4.162939069,0.10635314,294.2180399,12.22942938,103.8637203,1.549346935,1.549346935,0.12325443,0.195509944,183.517289,32.26736882,99,92,QC
1012,neurons-031,177,cyto,412.576087,271.1678261,2504.435652,75.42263587,1.005253772,307.0652174,173.7238043,1714.241739,84.94849239,15.05150761,1.057788696,0.634416992,820.0359865,405.2587772,141.3740447,94.34519186,229.0260661,4.26228049,0.102276444,299.9335386,11.24481452,106.7649523,1.537704608,1.537704608,0.124899168,0.201430793,183.5504071,32.53776385,92,92,QC
1112,neurons-031,196,cell,348.2290076,282.9145115,2539.546565,71.83511298,1.011942328,222.1832061,187.4426031,1764.671679,85.37152061,14.62847939,1.123737107,0.636358658,914.1624674,417.4055911,83.78650202,62.03572893,285.9938843,3.261925783,0.108705546,155.054968,17.69837269,106.8158066,1.365161443,1.365161443,0.107309852,0.118706809,111.9669135,28.00451872,131,125,QC
1212,neurons-031,196,cyto,352.888,284.410016,2545.75992,71.6802504,1.00984328,226.032,187.94796,1766.72912,85.3552664,14.6447336,1.121361288,0.636336521,919.9549107,418.3495945,80.6733973,61.2451541,282.975684,3.239760453,0.110337494,157.0954064,17.63635272,107.0614085,1.388244551,1.388244551,0.108183713,0.119803682,105.5487184,27.54658052,125,125,QC
1312,neurons-031,20,cell,407.5535714,324.2152143,2530.710446,74.87158036,1.021425866,157.4285714,180.0835536,1653.808482,85.22663839,14.77336161,1.075669277,0.695742454,875.2781916,397.340068,240.7034301,67.03662773,354.460295,2.586524696,0.099983053,77.89768229,18.56142118,103.3628155,1.133839142,1.133839142,0.13403405,0.133544406,116.0203375,26.19194859,112,103,QC
1412,neurons-031,20,cyto,412.4951456,325.506932,2542.46932,74.87999903,1.025462757,163.3495146,179.4823107,1663.270485,85.1436165,14.8563835,1.079657146,0.689150506,878.9720614,399.407746,245.6374211,68.94211342,358.3496563,2.564959101,0.101086302,78.14525298,18.33366114,95.06376879,1.082533022,1.082533022,0.138168302,0.134381223,117.3179442,25.50707722,103,103,QC
1512,neurons-031,216,cell,297.4675325,328.6984416,2548.686364,73.69606883,0.997747909,118.6753247,181.8192468,1745.351039,86.83796364,13.16203584,1.061417429,0.708720445,908.0613676,387.1149049,86.9528887,62.31353387,233.2684112,2.942169575,0.096528536,37.87703149,21.1173846,101.8509445,1.261726936,1.261728331,0.117883335,0.079129681,86.08609765,32.71795385,77,69,QC
1612,neurons-031,216,cyto,301.5942029,328.7394348,2555.365362,73.92019855,1.00062458,121.0869565,181.7126957,1744.851159,86.63083768,13.36916232,1.059246551,0.706749813,904.5949435,390.2935977,89.55975968,64.86917645,243.0772167,2.95624594,0.09675918,38.70048606,21.6291185,98.13070943,1.085579093,1.085579093,0.122575177,0.081095941,89.57567472,32.69486832,69,69,QC
1712,neurons-031,235,cell,317.7341772,328.7534557,2521.068101,70.80319367,1.050201291,183.6708861,172.1347215,1669.489494,84.98171646,15.01828354,1.058524076,0.638812573,961.6816466,396.8601471,77.95013345,77.44411395,301.3959353,3.948893354,0.134323689,74.77294203,15.93015281,85.88823914,0.995383367,0.995383367,0.112411715,0.101376972,112.6079909,26.66014253,79,74,QC
1812,neurons-031,235,cyto,317.5540541,328.8760811,2530.122432,71.01823784,1.057905419,188.3243243,172.9116892,1675.777703,84.93833649,15.06166351,1.058881892,0.632255377,959.5008698,399.0774753,80.23597763,79.28782334,307.727444,3.945792418,0.132735595,74.79911143,16.10662012,84.49501144,1.001908488,1.001908488,0.105965385,0.100573493,113.707448,25.90678565,74,74,QC
1912,neurons-031,255,cell,281.6521739,282.7551087,2230.458261,70.11170652,1.014170783,129.5434783,171.2265435,1484.677174,82.99619565,17.00380435,1.163616174,0.689635554,857.3348673,393.7450738,59.25921115,106.8718645,255.5281226,4.563894854,0.096972854,49.11062638,23.01555361,98.41666692,1.455784567,1.455784567,0.126696098,0.062102499,101.6394907,31.62777635,46,42,QC
2012,neurons-031,255,cyto,287.9047619,286.4265,2216.592381,69.65790952,1.01253931,133.952381,170.2968571,1480.054286,82.91549762,17.08450238,1.169273905,0.686780388,864.8823214,393.2302025,57.68282051,110.4336501,256.5338822,4.483586242,0.090545274,49.02460924,23.56164431,101.7312548,1.45483353,1.45483353,0.129646707,0.062366005,100.9539673,32.20086096,42,42,QC
2112,neurons-031,39,cell,319.4972067,291.0793073,2464.839888,74.07561285,1.00104567,160.3072626,172.0597318,1690.086704,86.00363017,13.99636983,1.048631659,0.670745388,850.0784537,383.5545451,72.74523609,59.55853835,213.876773,3.142859838,0.108923219,70.9009477,16.53082568,114.1829807,1.496455728,1.496455728,0.115489421,0.078828285,81.90075684,24.57572414,179,167,QC
2212,neurons-031,39,cyto,320.6706587,291.0456707,2465.233772,74.06479521,1.001730096,160.3532934,171.0117365,1686.556826,85.97359341,14.02640659,1.047603018,0.672056028,850.5324298,382.6032161,73.16514108,60.43612782,214.1387034,3.078553213,0.111931311,72.78248481,16.12514809,114.9214398,1.520721533,1.520721533,0.115626697,0.079560559,82.97920668,24.58768877,167,167,QC
2312,neurons-031,59,cell,386.4449541,322.6318119,2448.571972,71.88746927,1.008675514,172.0458716,179.3460963,1662.124312,83.80125963,16.19874037,1.094870518,0.678444889,915.727672,418.3294299,168.1813789,111.2855106,286.6283806,3.848318901,0.108052448,67.50926003,23.9485082,94.69600143,2.11227496,2.11227496,0.115234985,0.104434162,130.8488377,38.89176621,218,204,QC
2412,neurons-031,59,cyto,392.7598039,316.70375,2431.449412,71.95711029,1.003333833,172.4264706,179.6453039,1662.114559,83.80699314,16.19300686,1.090878015,0.681083154,905.3516521,418.4186854,170.2992618,91.17288598,269.5579879,3.647006176,0.106177766,67.14112397,24.18551699,96.77161698,2.160851647,2.160851647,0.115764848,0.104281448,115.0442823,39.53159976,204,204,QC
2512,neurons-031,78,cell,325.6506024,299.5518133,2328.44753,73.41975482,1.004753759,118.0843373,180.3167651,1576.474578,85.06156145,14.93843843,1.042319729,0.720025957,836.8701442,386.495762,117.0931185,56.46314505,227.3485793,3.189691396,0.106128106,31.37522853,22.08385522,132.9558334,2.249798174,2.249798456,0.116437961,0.082923808,86.79605018,26.45260038,166,163,QC
2612,neurons-031,78,cyto,326.8957055,300.5314172,2327.166258,73.37605644,1.003562018,118.0368098,179.8244172,1575.316258,85.05517117,14.94482871,1.041758294,0.721296,838.1530933,385.9598741,116.4913293,56.48723515,228.3895274,3.200866693,0.106216328,31.40867411,21.54339908,132.9828565,2.260739572,2.260739858,0.115580069,0.081125512,86.85101516,25.46392069,163,163,QC
2711,neurons-031,98,cell,289.416,293.734432,2325.2896,73.6446808,0.990752128,134.504,181.151872,1724.5948,86.507548,13.49245216,1.073918208,0.677195413,822.8393589,388.1587075,116.7346857,65.69611664,332.8989496,3.530268877,0.084022342,65.68517582,20.2173646,125.6061032,2.050222521,2.050222202,0.107570029,0.112549684,108.9907046,35.59936743,125,122,QC
2811,neurons-031,98,cyto,291.7131148,292.4627869,2316.324426,73.55339918,0.989999631,135.3032787,180.9416311,1722.653525,86.44573525,13.55426484,1.070572287,0.6775798,821.6466305,388.7933109,116.6892093,65.92140884,327.9305863,3.514404639,0.083740267,65.95439062,19.88590229,123.8665015,1.966217659,1.966217501,0.103507938,0.113885426,109.9819613,35.78493601,122,122,QC
350,neurons-030,128,cell,311.8627451,529.1785882,2752.23049,69.46882353,1.013285059,109.254902,196.8937745,1989.607941,85.02281863,14.97718157,1.014881775,0.74916771,1194.309217,463.2058485,61.93034081,158.2858025,390.4769529,5.801719107,0.098169073,61.69771186,28.80474829,133.0220706,2.578638569,2.578638127,0.102161317,0.090939186,115.8388562,60.48371825,102,99,QC
428,neurons-030,128,cyto,311.4848485,530.516101,2751.329899,69.50747273,1.013811818,108.3737374,196.3084141,1984.62,85.00665657,14.99334364,1.01468604,0.749851354,1193.677083,462.4896295,62.75663452,160.1858885,394.6898555,5.88461678,0.099504816,60.51557159,29.03782801,119.7454142,2.563835963,2.563835503,0.101240722,0.090050554,116.1810244,61.16504403,99,99,QC
520,neurons-030,146,cell,344.4453782,492.5845966,2640.658824,68.27825882,1.068709588,136.6722689,187.743395,1877.325966,84.83968739,15.16031218,1.075973445,0.724884766,1161.334614,441.5451288,138.1281459,158.0376242,376.0677992,5.822826189,0.110758409,128.4624267,32.21395997,123.3404547,2.633127513,2.633128424,0.115457135,0.146327533,134.1790303,61.39327456,119,115,QC
614,neurons-030,146,cyto,344.3913043,477.4013391,2608.645391,67.85086174,1.063442617,139.0869565,189.3554435,1878.735826,84.72248696,15.27751261,1.085391774,0.721941062,1151.619612,445.0293812,136.6706693,137.575951,339.8653892,5.441711389,0.108476077,130.0159616,31.42654656,124.4039979,2.598706962,2.598707937,0.104818734,0.147380108,125.622889,59.23973323,115,115,QC
713,neurons-030,164,cell,311.31,461.41692,2615.08,66.951315,1.02949611,148.18,206.14877,2026.0959,82.023652,17.9763484,1.10529978,0.712566278,1162.853697,533.2905219,135.7027869,154.9490549,390.3899945,5.563772436,0.112797826,160.2174898,47.60227664,141.2877291,5.315729557,5.315728948,0.142970021,0.108098206,143.7993256,142.0667534,100,96,QC
813,neurons-030,164,cyto,314.3020833,462.3875208,2606.181771,66.77487708,1.030910656,150.2708333,206.4909167,2023.25875,81.90691667,18.09308375,1.10123675,0.712764683,1164.550512,535.290186,137.5835149,157.0052251,391.270389,5.588735781,0.114468304,163.172397,48.46856479,141.4721696,5.393333687,5.393333052,0.141929942,0.109552663,145.0954343,144.5740176,96,96,QC
913,neurons-030,18,cell,284.7380952,473.36625,2680.07119,72.48247381,1.058569726,63.42857143,182.7068333,2031.647143,86.62957976,13.37042024,1.006715786,0.810325494,1058.716336,427.3309727,79.59719663,121.207308,581.0523901,5.588576785,0.120268179,8.577479218,34.64834097,163.7693002,2.05675817,2.056758177,0.112790312,0.040471442,108.349573,52.50208022,84,81,QC
1013,neurons-030,18,cyto,286.0123457,474.7170864,2685.448272,72.53345309,1.059715,63.67901235,182.7710123,2025.73284,86.60368765,13.39631235,1.006905815,0.810512365,1059.536228,427.1431583,79.70108121,122.7370593,590.5596517,5.648504816,0.120989281,8.604979896,34.51545555,161.0539901,2.048706102,2.048706109,0.114391583,0.040113474,109.3046367,52.15139383,81,81,QC
1113,neurons-030,182,cell,402.9152542,488.9015678,2737.767034,66.90181186,1.058808305,140.7288136,182.0507542,1931.015254,84.12475085,15.87524941,1.067699695,0.734429764,1222.728344,457.3883199,178.5507458,115.5041694,349.669985,5.4245526,0.122159886,85.92032296,28.7601665,124.3281804,2.873621843,2.87362127,0.145161367,0.119432062,111.7764824,65.70166856,118,107,QC
1213,neurons-030,182,cyto,416.5420561,489.5765888,2728.863458,66.53104299,1.057278215,139.953271,179.392757,1934.31,84.32499346,15.67500682,1.073629869,0.744783096,1228.838661,451.9978116,177.8823695,120.7835812,349.0235526,5.396802096,0.121787462,87.87978315,26.85042313,126.8211833,2.891069067,2.891068458,0.146308441,0.111496543,112.1492698,63.07916683,107,107,QC
1313,neurons-030,200,cell,342.1555556,513.0214815,2714.715481,71.78619333,1.0803276,95.63703704,172.8567193,1790.416,84.80179111,15.19820867,1.014848985,0.766172518,1123.413559,415.7552426,140.6317763,110.8741995,404.6469574,5.336790994,0.10714823,26.00275743,24.71602409,152.6457988,2.69009636,2.690096777,0.107511119,0.073871289,135.311472,49.94208131,135,125,QC
1413,neurons-030,200,cyto,345.232,513.891608,2694.97456,71.7945304,1.08419028,96.256,173.1050968,1785.34384,84.7194896,15.28051016,1.012873528,0.766028306,1119.139616,416.4573906,144.0286786,108.7890614,401.2172673,4.877026291,0.108138774,26.23618039,25.41207436,152.9249496,2.756382205,2.756382652,0.106647,0.075017551,134.0391027,51.62467702,125,125,QC
1513,neurons-030,219,cell,308.1507937,449.8468571,2615.46746,66.52056825,1.033598825,94.92063492,177.2521611,1848.60119,84.95762698,15.04237262,1.065671087,0.770656493,1165.431239,426.8869783,101.9934168,105.0454374,322.8925337,4.872165639,0.113434538,72.19546835,39.18643515,164.9564494,2.270124137,2.270125528,0.131085343,0.083681421,107.6331618,67.6222085,126,125,QC
1613,neurons-030,219,cyto,308.648,450.373344,2615.65688,66.4707224,1.033142096,95.224,177.0944024,1846.7828,84.9403848,15.0596148,1.066338864,0.770326696,1166.869727,426.7891835,102.2504244,105.3011148,324.1848764,4.859408199,0.113774637,72.40531793,39.30393402,164.3474562,2.270960764,2.270962169,0.1313975,0.083935914,106.8433262,67.88538461,125,125,QC
1713,neurons-030,237,cell,356.6138614,507.3048317,2572.013366,67.41109307,1.044057455,96.45544554,165.845505,1878.87901,85.89334554,14.10665455,1.063420743,0.773963746,1172.237825,405.7003264,144.2773697,119.9750034,319.7220312,4.729696244,0.153232158,38.64751603,23.7973679,150.5299031,2.018300391,2.018300003,0.126944804,0.089343306,112.6359572,48.79264838,101,90,QC
1813,neurons-030,237,cyto,366.2111111,507.5735667,2564.411778,67.46929889,1.051292033,94.95555556,163.1156889,1869.983778,86.05477667,13.94522344,1.070555756,0.781352681,1168.625072,399.2099068,147.4207839,125.3320719,328.4603755,4.769470762,0.154157849,37.90731189,22.22169237,151.2693409,1.990995711,1.990995277,0.13089965,0.085660571,117.733378,45.05471943,90,90,QC
1913,neurons-030,255,cell,256.1785714,445.5374286,2589.293036,70.2472625,1.038303946,68.92857143,185.3897321,1924.809464,86.96702679,13.03297286,0.992163357,0.782070085,1075.984738,410.87936,71.17739865,88.32091408,304.9653872,4.025460498,0.118134701,20.64492642,32.1164031,202.2370704,1.76014589,1.760146683,0.083283468,0.060570529,81.25093454,56.75525224,56,55,QC
2013,neurons-030,255,cyto,256.1636364,447.5043091,2592.191273,70.35032727,1.041437491,68.83636364,185.5355636,1929.064182,87.03745455,12.96254509,0.9931532,0.78217254,1075.937902,410.4728536,71.83333685,87.88847796,306.9968781,3.987297986,0.116851171,20.82356539,32.39369576,201.5557419,1.694868245,1.694869069,0.083717972,0.061123898,81.99904401,57.19601838,55,55,QC
2113,neurons-030,36,cell,285.1725888,430.1909239,2495.117817,73.25920558,1.061018452,71.59390863,198.8136914,2006.879695,86.52206802,13.47793208,1.060734487,0.79361965,975.4312863,439.0829115,93.80462033,59.93763102,284.4886378,4.396917001,0.107966251,31.42901888,43.78087756,184.3592355,2.688692723,2.688692356,0.119139173,0.068597821,90.82358695,72.82781081,197,183,QC
